id,episode_num,challenge_type,question,answer,options,word_pieces
1382,60,"fill_blank","가본 나라 ___?","중에 뭐가 제일 좋아요","[""중에 뭐가 제일 좋아요"",""봐요"",""안 돼요"",""해요""]",
1383,60,"word_order","""What's your favorite among Korean foods?""","에마야 한국 음식 중에 뭐가 제일 좋아",,"[""한국"",""없어요"",""음식"",""에마야"",""좋아"",""중에"",""제일"",""뭐가""]"
1384,60,"translation","""This song is addictive because the melody is so good.""","맵고 달아서 중독성 있어요.","[""맵고 달아서 중독성 있어요."",""에마야, 한국 음식 중에 뭐가 제일 좋아?"",""맞아!"",""아, 그렇구나.""]",
1385,60,"translation","""This food is addictive because it's perfectly spicy.""","이 음식 매콤해서 중독성 있어요.","[""맞아!"",""이 음식 매콤해서 중독성 있어요."",""떡볶이요!"",""에마야, 한국 음식 중에 뭐가 제일 좋아?""]",
1386,60,"word_order","""This song is addictive because the melody is so good.""","맵고 달아서 중독성 있어요",,"[""중독성"",""달아서"",""없어요"",""맵고"",""있어요""]"
1387,60,"translation","""It's different from my country. So interesting.""","우리나라 음식이랑 달라요.","[""우리나라 음식이랑 달라요."",""떡볶이요!"",""근데 한국 음식이 더 맛있는 것 같아요!"",""맵고 달아서 중독성 있어요.""]",
1388,60,"translation","""It's different from what I expected. Even better.""","생각이랑 달라요. 더 좋아요.","[""ㅎㅎ 고마워!"",""어떻게 달라?"",""생각이랑 달라요. 더 좋아요."",""아, 그렇구나.""]",
1389,60,"fill_blank","우리나라 음식___.","이랑 달라요","[""몰라요"",""이랑 달라요"",""안 돼요"",""해요""]",
1390,60,"fill_blank","생각___. 더 좋아요.","이랑 달라요","[""이랑 달라요"",""없어요"",""몰라요"",""안 돼요""]",
1391,60,"word_order","""It's different from my country. So interesting.""","우리나라 음식이랑 달라요",,"[""우리나라"",""없어요"",""달라요"",""음식이랑""]"
1392,61,"translation","""Honestly, it's a little awkward, but it's okay.""","음... 좀 그렇긴 한데.","[""그렇지?"",""음... 좀 그렇긴 한데."",""솔직히 별로야."",""나쁘지 않은데.""]",
1393,61,"translation","""It's a bit off, but I'm not sure how to say it.""","좀 그렇긴 한데 어떻게 말해야 할지 모르겠어요.","[""그렇긴 하지?"",""좀 그렇긴 한데 어떻게 말해야 할지 모르겠어요."",""솔직하게 말해도 돼!"",""맞아, 사실 나도 그랬어.""]",
1394,61,"fill_blank","음... ___.","좀 그렇긴 한데","[""좀 그렇긴 한데"",""봐요"",""없어요"",""해요""]",
1395,61,"fill_blank","___ 어떻게 말해야 할지 모르겠어요.","좀 그렇긴 한데","[""안 돼요"",""몰라요"",""해요"",""좀 그렇긴 한데""]",
1396,61,"word_order","""Honestly, it's a little awkward, but it's okay.""","음 좀 그렇긴 한데",,"[""한데"",""없어요"",""그렇긴"",""좀"",""음""]"
1397,61,"translation","""Can I be honest? There's something that disappoints me a little.""","솔직하게 말해도 돼!","[""나쁘지 않은데."",""솔직하게 말해도 돼!"",""은근히 재미있어, 이런 대화!"",""에마야, 이거 어때?""]",
1398,61,"translation","""Can I be frank? This outfit isn't great.""","솔직하게 말해도 돼? 이 옷은 별로야.","[""솔직하게 말해도 돼? 이 옷은 별로야."",""맞아, 사실 나도 그랬어."",""나쁘지 않은데."",""에마야, 이거 어때?""]",
1399,61,"fill_blank","___!","솔직하게 말해도 돼","[""봐요"",""안 돼요"",""솔직하게 말해도 돼"",""없어요""]",
1400,61,"fill_blank","___? 이 옷은 별로야.","솔직하게 말해도 돼","[""솔직하게 말해도 돼"",""몰라요"",""해요"",""없어요""]",
1401,61,"word_order","""Can I be honest? There's something that disappoints me a little.""","솔직하게 말해도 돼",,"[""말해도"",""없어요"",""돼"",""솔직하게""]"
1402,61,"translation","""This food is surprisingly good.""","은근히 재미있어, 이런 대화!","[""솔직히 별로야."",""은근히 재미있어, 이런 대화!"",""음... 좀 그렇긴 한데."",""에마야, 이거 어때?""]",
1403,61,"translation","""That person is subtly funny.""","그 사람 은근히 웃겨.","[""그렇지?"",""ㅎㅎ 역시!"",""그 사람 은근히 웃겨."",""음... 좀 그렇긴 한데.""]",
1404,61,"word_order","""This food is surprisingly good.""","은근히 재미있어 이런 대화",,"[""재미있어"",""이런"",""대화"",""없어요"",""은근히""]"
1405,62,"translation","""How is this food?""","오빠, 회사 어때요?","[""바쁘긴 한데 재미있어."",""잘 될 거예요!"",""오빠, 회사 어때요?"",""응, 화이팅!""]",
1406,62,"translation","""How is the weather today?""","오늘 날씨 어때요?","[""바쁘긴 한데 재미있어."",""요즘 야근해요?"",""고마워, 에마야."",""오늘 날씨 어때요?""]",
1407,62,"fill_blank","오빠, 회사 ___?","어때요","[""봐요"",""어때요"",""없어요"",""해요""]",
1408,62,"fill_blank","오늘 날씨 ___?","어때요","[""몰라요"",""어때요"",""없어요"",""해요""]",
1409,62,"word_order","""How is this food?""","오빠 회사 어때요",,"[""어때요"",""회사"",""오빠"",""없어요""]"
1410,62,"translation","""I'm busy because of exams. I'll contact you later.""","오빠, 회사 어때요?","[""응, 화이팅!"",""무리하지 마세요!"",""오빠, 회사 어때요?"",""힘들겠어요.""]",
1411,62,"translation","""I'm busy because of a project.""","프로젝트 때문에 바빠요.","[""바쁘긴 한데 재미있어."",""응, 프로젝트 때문에."",""프로젝트 때문에 바빠요."",""요즘 야근해요?""]",
1412,62,"fill_blank","프로젝트 ___.","때문에 바빠요","[""안 돼요"",""없어요"",""봐요"",""때문에 바빠요""]",
1413,62,"word_order","""I'm busy because of exams. I'll contact you later.""","오빠 회사 어때요",,"[""회사"",""어때요"",""없어요"",""오빠""]"
1414,62,"translation","""If you're not feeling well, don't push yourself.""","무리하지 마세요!","[""무리하지 마세요!"",""오빠, 회사 어때요?"",""고마워, 에마야."",""응, 프로젝트 때문에.""]",
1415,62,"translation","""Don't overdo it. It's okay to take it slow.""","무리하지 마세요. 천천히 해도 돼요.","[""그래도 동료들이 좋아서 괜찮아."",""무리하지 마세요. 천천히 해도 돼요."",""잘 될 거예요!"",""바쁘긴 한데 재미있어.""]",
1416,62,"fill_blank","___!","무리하지 마세요","[""몰라요"",""무리하지 마세요"",""해요"",""안 돼요""]",
1417,62,"fill_blank","___. 천천히 해도 돼요.","무리하지 마세요","[""몰라요"",""무리하지 마세요"",""봐요"",""없어요""]",
1418,62,"word_order","""If you're not feeling well, don't push yourself.""","무리하지 마세요",,"[""무리하지"",""없어요"",""마세요""]"
1419,63,"translation","""Do you exercise a lot? You look fit.""","에마야, 요즘 인스타 많이 해?","[""응! 한국 일상 올려."",""한국 음식 사진 올렸더니 반응이 좋더라!"",""대박! 왜?"",""에마야, 요즘 인스타 많이 해?""]",
1420,63,"translation","""Do you cook a lot? You seem good at it.""","요리 많이 해? 잘하는 것 같아.","[""다음엔 뭘 올릴까?"",""요리 많이 해? 잘하는 것 같아."",""요즘 뭐가 유행이야?"",""역시!""]",
1421,63,"fill_blank","에마야, 요즘 인스타 ___?","많이 해","[""몰라요"",""해요"",""많이 해"",""안 돼요""]",
1422,63,"fill_blank","요리 ___? 잘하는 것 같아.","많이 해","[""해요"",""많이 해"",""없어요"",""봐요""]",
1423,63,"word_order","""Do you exercise a lot? You look fit.""","에마야 요즘 인스타 많이 해",,"[""에마야"",""없어요"",""해"",""요즘"",""인스타"",""많이""]"
1424,63,"translation","""Is this style trendy these days?""","요즘 뭐가 유행이야?","[""요즘 뭐가 유행이야?"",""응! 한국 일상 올려."",""에마야, 요즘 인스타 많이 해?"",""다음엔 뭘 올릴까?""]",
1425,63,"translation","""Is this song popular? I keep hearing it everywhere.""","이 노래 유행이야? 어디서 많이 들려.","[""다음엔 뭘 올릴까?"",""한국 음식 사진 올렸더니 반응이 좋더라!"",""이 노래 유행이야? 어디서 많이 들려."",""한복 사진 어때?""]",
1426,63,"fill_blank","요즘 뭐가 ___?","유행이야","[""유행이야"",""안 돼요"",""봐요"",""없어요""]",
1427,63,"fill_blank","이 노래 ___? 어디서 많이 들려.","유행이야","[""유행이야"",""몰라요"",""없어요"",""봐요""]",
1428,63,"word_order","""Is this style trendy these days?""","요즘 뭐가 유행이야",,"[""요즘"",""유행이야"",""없어요"",""뭐가""]"
1429,63,"translation","""After I posted the photo, I got a lot of comments.""","한국 음식 사진 올렸더니 반응이 좋더라!","[""이 필터 요즘 핫해!"",""요즘 뭐가 유행이야?"",""한국 음식 사진 올렸더니 반응이 좋더라!"",""팔로워가 늘었어!""]",
1430,63,"translation","""After I uploaded the video, the response was great.""","영상 올렸더니 반응이 좋았어.","[""영상 올렸더니 반응이 좋았어."",""다음엔 뭘 올릴까?"",""한복 사진 어때?"",""팔로워가 늘었어!""]",
1431,63,"fill_blank","한국 음식 사진 ___ 반응이 좋더라!","올렸더니","[""없어요"",""해요"",""올렸더니"",""안 돼요""]",
1432,63,"fill_blank","영상 ___ 반응이 좋았어.","올렸더니","[""올렸더니"",""봐요"",""없어요"",""몰라요""]",
1433,63,"word_order","""After I posted the photo, I got a lot of comments.""","한국 음식 사진 올렸더니 반응이 좋더라",,"[""한국"",""반응이"",""없어요"",""좋더라"",""올렸더니"",""음식"",""사진""]"
1434,64,"translation","""I'm going to take on cooking this week.""","불고기 도전해!","[""불고기 도전해!"",""좀 더 볶아!"",""이렇게 하면 돼?"",""재료가 다 있어?""]",
1435,64,"translation","""I'm challenging myself to travel alone.""","혼자 여행 도전해요.","[""재료가 다 있어?"",""이렇게 하면 돼?"",""혼자 여행 도전해요."",""완성됐어!""]",
1436,64,"fill_blank","혼자 여행 ___.","도전해요","[""없어요"",""도전해요"",""안 돼요"",""해요""]",
1437,64,"word_order","""I'm going to take on cooking this week.""","불고기 도전해",,"[""도전해"",""불고기"",""없어요""]"
1438,64,"translation","""I want to make kimchi stew — do you have the ingredients?""","재료가 다 있어?","[""재료가 다 있어?"",""완성됐어!"",""이렇게 하면 돼?"",""맛있겠다!""]",
1439,64,"translation","""Do you have the ingredients? If not, we need to go to the store.""","재료가 있어요? 없으면 마트 가야 해요.","[""다음엔 더 잘할 거야!"",""불고기 도전해!"",""재료가 있어요? 없으면 마트 가야 해요."",""좀 더 볶아!""]",
1440,64,"fill_blank","___? 없으면 마트 가야 해요.","재료가 있어요","[""재료가 있어요"",""없어요"",""해요"",""몰라요""]",
1441,64,"word_order","""I want to make kimchi stew — do you have the ingredients?""","재료가 다 있어",,"[""있어"",""없어요"",""재료가"",""다""]"
1442,64,"translation","""I made a mistake this time, but next time I'll do better.""","다음엔 더 잘할 거야!","[""불고기 도전해!"",""이렇게 하면 돼?"",""다음엔 더 잘할 거야!"",""에마, 오늘 뭐 만들어?""]",
1443,64,"translation","""It's okay. Next time will be better.""","괜찮아요. 다음엔 더 잘할 거예요.","[""이렇게 하면 돼?"",""불고기 도전해!"",""괜찮아요. 다음엔 더 잘할 거예요."",""재료가 다 있어?""]",
1444,64,"fill_blank","괜찮아요. ___.","다음엔 더 잘할 거예요","[""해요"",""다음엔 더 잘할 거예요"",""몰라요"",""없어요""]",
1445,64,"word_order","""I made a mistake this time, but next time I'll do better.""","다음엔 더 잘할 거야",,"[""거야"",""다음엔"",""없어요"",""잘할"",""더""]"
1446,65,"translation","""Do you have a morning routine? How do you start your day?""","에마, 스킨케어 루틴 있어?","[""어떤 크림 써?"",""에마, 스킨케어 루틴 있어?"",""네! 아침저녁으로 해요."",""피부 좋아졌어?""]",
1447,65,"translation","""Do you have a skincare routine?""","스킨케어 루틴 있어요?","[""저도!"",""자외선 차단제 꼭 발라야 해요."",""어떤 크림 써?"",""스킨케어 루틴 있어요?""]",
1448,65,"fill_blank","스킨케어 ___?","루틴 있어요","[""안 돼요"",""봐요"",""없어요"",""루틴 있어요""]",
1449,65,"word_order","""Do you have a morning routine? How do you start your day?""","에마 스킨케어 루틴 있어",,"[""에마"",""루틴"",""없어요"",""스킨케어"",""있어""]"
1450,65,"translation","""Let's take a walk after eating.""","먼저 클렌징하고 나서 토너 발라요.","[""어떤 크림 써?"",""먼저 클렌징하고 나서 토너 발라요."",""에마, 스킨케어 루틴 있어?"",""맞아!""]",
1451,65,"translation","""I'll contact you after I finish work.""","일 끝나고 나서 연락할게요.","[""에마, 스킨케어 루틴 있어?"",""피부 좋아졌어?"",""일 끝나고 나서 연락할게요."",""네! 아침저녁으로 해요.""]",
1452,65,"fill_blank","먼저 클렌징___ 토너 발라요.","하고 나서","[""하고 나서"",""안 돼요"",""봐요"",""몰라요""]",
1453,65,"word_order","""Let's take a walk after eating.""","먼저 클렌징하고 나서 토너 발라요",,"[""토너"",""클렌징하고"",""먼저"",""없어요"",""나서"",""발라요""]"
1454,65,"translation","""If you come to Korea, you absolutely have to eat samgyeopsal.""","네! 아침저녁으로 해요.","[""네! 아침저녁으로 해요."",""먼저 클렌징하고 나서 토너 발라요."",""네! 덕분에 많이 좋아졌어요."",""저도!""]",
1455,65,"translation","""You absolutely have to visit this café.""","이 카페 꼭 가봐야 해요.","[""피부 좋아졌어?"",""맞아!"",""수분크림이요. 효과 좋아!"",""이 카페 꼭 가봐야 해요.""]",
1456,65,"word_order","""If you come to Korea, you absolutely have to eat samgyeopsal.""","네 아침저녁으로 해요",,"[""아침저녁으로"",""네"",""없어요"",""해요""]"
1457,66,"translation","""Your Korean has improved so much! Amazing.""","에마야, 한국어 많이 늘었다!","[""에마야, 한국어 많이 늘었다!"",""뭐가 어려워?"",""그렇구나, 연습하면 돼!"",""근데 아직 어려운 부분이 있어요.""]",
1458,66,"translation","""Your cooking skills have improved a lot.""","요리 실력이 많이 늘었어요.","[""요리 실력이 많이 늘었어요."",""매일 조금씩 했어요."",""비결이 뭐야?"",""그렇구나, 연습하면 돼!""]",
1459,66,"fill_blank","요리 실력이 ___.","많이 늘었어요","[""몰라요"",""많이 늘었어요"",""봐요"",""해요""]",
1460,66,"word_order","""Your Korean has improved so much! Amazing.""","에마야 한국어 많이 늘었다",,"[""에마야"",""늘었다"",""없어요"",""많이"",""한국어""]"
1461,66,"translation","""Your skin looks amazing. What's your secret?""","비결이 뭐야?","[""진짜요? 감사해요!"",""비결이 뭐야?"",""그렇구나, 연습하면 돼!"",""근데 아직 어려운 부분이 있어요.""]",
1462,66,"translation","""What's the secret to your great Korean skills?""","한국어 실력이 좋은 비결이 뭐예요?","[""뭐가 어려워?"",""한국어 실력이 좋은 비결이 뭐예요?"",""응, 화이팅!"",""진짜요? 감사해요!""]",
1463,66,"fill_blank","한국어 실력이 좋은 ___?","비결이 뭐예요","[""몰라요"",""없어요"",""안 돼요"",""비결이 뭐예요""]",
1464,66,"word_order","""Your skin looks amazing. What's your secret?""","비결이 뭐야",,"[""비결이"",""없어요"",""뭐야""]"
1465,66,"translation","""Formal and informal speech are still confusing to me.""","존댓말이랑 반말이 헷갈려요.","[""그렇구나, 연습하면 돼!"",""존댓말이랑 반말이 헷갈려요."",""매일 조금씩 했어요."",""에마야, 한국어 많이 늘었다!""]",
1466,66,"translation","""The meaning of these two words is confusing me.""","이 두 단어 의미가 헷갈려요.","[""그렇구나, 연습하면 돼!"",""이 두 단어 의미가 헷갈려요."",""에마야, 한국어 많이 늘었다!"",""진짜요? 감사해요!""]",
1467,66,"fill_blank","존댓말이랑 반말___.","이 헷갈려요","[""없어요"",""이 헷갈려요"",""봐요"",""해요""]",
1468,66,"word_order","""Formal and informal speech are still confusing to me.""","존댓말이랑 반말이 헷갈려요",,"[""반말이"",""없어요"",""존댓말이랑"",""헷갈려요""]"
1469,67,"translation","""Is samgyeopsal this delicious? It's seriously amazing.""","지수야, 한국 봄이 이렇게 예뻐?","[""지수야, 한국 봄이 이렇게 예뻐?"",""여름은 어때?"",""응, 서울은 가끔 와."",""겨울엔 눈 많이 와?""]",
1470,67,"translation","""Is Korea this cold? I had no idea.""","한국이 이렇게 추워? 몰랐어.","[""한국이 이렇게 추워? 몰랐어."",""응! 벚꽃 봤어?"",""엄청 더워. 습해서 힘들어."",""응, 서울은 가끔 와.""]",
1471,67,"word_order","""Is samgyeopsal this delicious? It's seriously amazing.""","지수야 한국 봄이 이렇게 예뻐",,"[""한국"",""지수야"",""없어요"",""예뻐"",""이렇게"",""봄이""]"
1472,67,"translation","""This is my favorite moment on the trip — eating together.""","이때가 제일 좋아.","[""이때가 제일 좋아."",""엄청 더워. 습해서 힘들어."",""응, 서울은 가끔 와."",""벚꽃 진짜 예쁘다!""]",
1473,67,"translation","""This is my favorite time of day — morning coffee.""","하루 중에 이때가 제일 좋아. 커피 마시는 아침.","[""하루 중에 이때가 제일 좋아. 커피 마시는 아침."",""겨울엔 눈 많이 와?"",""한국이 더 습해!"",""여름은 어때?""]",
1474,67,"fill_blank","___.","이때가 제일 좋아","[""몰라요"",""해요"",""이때가 제일 좋아"",""없어요""]",
1475,67,"fill_blank","하루 중에 ___. 커피 마시는 아침.","이때가 제일 좋아","[""해요"",""봐요"",""이때가 제일 좋아"",""안 돼요""]",
1476,67,"word_order","""This is my favorite moment on the trip — eating together.""","이때가 제일 좋아",,"[""이때가"",""없어요"",""제일"",""좋아""]"
1477,67,"translation","""How about that restaurant? I heard the reviews are great.""","여름은 어때?","[""여름은 어때?"",""지수야, 한국 봄이 이렇게 예뻐?"",""우리나라 여름이랑 달라?"",""벚꽃 진짜 예쁘다!""]",
1478,67,"translation","""How about tomorrow? Are you free?""","내일은 어때? 시간 있어?","[""겨울엔 눈 많이 와?"",""엄청 더워. 습해서 힘들어."",""응, 서울은 가끔 와."",""내일은 어때? 시간 있어?""]",
1479,67,"fill_blank","여름___?","은 어때","[""없어요"",""은 어때"",""몰라요"",""안 돼요""]",
1480,67,"fill_blank","내일___? 시간 있어?","은 어때","[""없어요"",""안 돼요"",""몰라요"",""은 어때""]",
1481,67,"word_order","""How about that restaurant? I heard the reviews are great.""","여름은 어때",,"[""여름은"",""어때"",""없어요""]"
1482,68,"translation","""I felt hurt because there was no contact.""","에마, 저 좀 서운했어요.","[""저도 이해하려고 할게요."",""에마, 저 좀 서운했어요."",""아, 바빴어. 정말 미안해!"",""저도!""]",
1483,68,"translation","""Those words hurt me.""","그 말이 서운했어요.","[""저도!"",""저도 이해하려고 할게요."",""말하고 나니까 후련해요."",""그 말이 서운했어요.""]",
1484,68,"fill_blank","에마, 저 좀 ___.","서운했어요","[""서운했어요"",""봐요"",""몰라요"",""안 돼요""]",
1485,68,"fill_blank","그 말이 ___.","서운했어요","[""서운했어요"",""봐요"",""몰라요"",""해요""]",
1486,68,"word_order","""I felt hurt because there was no contact.""","에마 저 좀 서운했어요",,"[""저"",""좀"",""없어요"",""서운했어요"",""에마""]"
1487,68,"translation","""I understand your feelings, but this is difficult.""","마음은 알아요. 제가 잘못했어요.","[""다음엔 꼭 연락할게!"",""마음은 알아요. 제가 잘못했어요."",""저도!"",""왜? 미안해요.""]",
1488,68,"translation","""I understand how you feel. Thank you for caring.""","마음은 알아요. 걱정해줘서 고마워요.","[""마음은 알아요. 걱정해줘서 고마워요."",""에마, 저 좀 서운했어요."",""다음엔 꼭 연락할게!"",""연락을 못 받았어요.""]",
1489,68,"fill_blank","___. 제가 잘못했어요.","마음은 알아요","[""없어요"",""몰라요"",""마음은 알아요"",""봐요""]",
1490,68,"fill_blank","___. 걱정해줘서 고마워요.","마음은 알아요","[""몰라요"",""마음은 알아요"",""안 돼요"",""해요""]",
1491,68,"word_order","""I understand your feelings, but this is difficult.""","마음은 알아요 제가 잘못했어요",,"[""잘못했어요"",""알아요"",""제가"",""없어요"",""마음은""]"
1492,68,"translation","""I feel relieved now that I said it. I held it in for a long time.""","말하고 나니까 후련해요.","[""저도 이해하려고 할게요."",""왜? 미안해요."",""다음엔 꼭 연락할게!"",""말하고 나니까 후련해요.""]",
1493,68,"translation","""I was upset, but saying it out loud made me feel better.""","속상했는데 말하고 나니까 후련해요.","[""마음은 알아요. 제가 잘못했어요."",""속상했는데 말하고 나니까 후련해요."",""저도 이해하려고 할게요."",""아, 바빴어. 정말 미안해!""]",
1494,68,"fill_blank","___.","말하고 나니까 후련해요","[""없어요"",""몰라요"",""안 돼요"",""말하고 나니까 후련해요""]",
1495,68,"fill_blank","속상했는데 ___.","말하고 나니까 후련해요","[""몰라요"",""없어요"",""말하고 나니까 후련해요"",""안 돼요""]",
1496,68,"word_order","""I feel relieved now that I said it. I held it in for a long time.""","말하고 나니까 후련해요",,"[""없어요"",""후련해요"",""나니까"",""말하고""]"
1497,69,"translation","""What's your dream? What do you want to do in the future?""","에마야, 꿈이 뭐야?","[""에마야, 꿈이 뭐야?"",""그럴 때일수록 더 해야 해."",""지금 열심히 하는 중이에요."",""할 수 있어!""]",
1498,69,"translation","""What was your dream when you were young? Is it still the same?""","어릴 때 꿈이 뭐예요? 지금도 같아요?","[""어릴 때 꿈이 뭐예요? 지금도 같아요?"",""통역사가 되고 싶어요!"",""가끔 포기하고 싶어요."",""절대 포기 안 할 거예요!""]",
1499,69,"fill_blank","어릴 때 ___? 지금도 같아요?","꿈이 뭐예요","[""꿈이 뭐예요"",""없어요"",""해요"",""봐요""]",
1500,69,"word_order","""What's your dream? What do you want to do in the future?""","에마야 꿈이 뭐야",,"[""꿈이"",""에마야"",""뭐야"",""없어요""]"
1501,69,"translation","""I want to become a Korean teacher.""","통역사가 되고 싶어요!","[""티 나!"",""에마야, 꿈이 뭐야?"",""지금 열심히 하는 중이에요."",""통역사가 되고 싶어요!""]",
1502,69,"translation","""I want to become a famous chef.""","유명한 요리사가 되고 싶어요.","[""1년 안에 유창해질 거예요."",""가끔 포기하고 싶어요."",""유명한 요리사가 되고 싶어요."",""절대 포기 안 할 거예요!""]",
1503,69,"fill_blank","통역사___!","가 되고 싶어요","[""해요"",""봐요"",""없어요"",""가 되고 싶어요""]",
1504,69,"fill_blank","유명한 요리사___.","가 되고 싶어요","[""안 돼요"",""봐요"",""가 되고 싶어요"",""해요""]",
1505,69,"word_order","""I want to become a Korean teacher.""","통역사가 되고 싶어요",,"[""싶어요"",""되고"",""없어요"",""통역사가""]"
1506,69,"translation","""It's so hard that I want to give up.""","가끔 포기하고 싶어요.","[""1년 안에 유창해질 거예요."",""통역사가 되고 싶어요!"",""가끔 포기하고 싶어요."",""절대 포기 안 할 거예요!""]",
1507,69,"translation","""Sometimes I want to give up. But I keep going.""","가끔 포기하고 싶어요. 하지만 계속해요.","[""가끔 포기하고 싶어요. 하지만 계속해요."",""티 나!"",""1년 안에 유창해질 거예요."",""절대 포기 안 할 거예요!""]",
1508,69,"fill_blank","가끔 ___.","포기하고 싶어요","[""몰라요"",""포기하고 싶어요"",""봐요"",""해요""]",
1509,69,"fill_blank","가끔 ___. 하지만 계속해요.","포기하고 싶어요","[""몰라요"",""봐요"",""포기하고 싶어요"",""안 돼요""]",
1510,69,"word_order","""It's so hard that I want to give up.""","가끔 포기하고 싶어요",,"[""포기하고"",""가끔"",""없어요"",""싶어요""]"
1511,70,"translation","""Where do I throw away this paper?""","지수야, 이거 어디에 버려?","[""지수야, 이거 어디에 버려?"",""한국은 분리수거 철저히 해?"",""대단해! 나도 해야겠다."",""같이 하자!""]",
1512,70,"translation","""Where do I throw away food waste?""","음식물 쓰레기 어디에 버려?","[""환경 생각하는 게 중요해."",""맞아!"",""같이 하자!"",""음식물 쓰레기 어디에 버려?""]",
1513,70,"fill_blank","지수야, 이거 ___?","어디에 버려","[""봐요"",""어디에 버려"",""안 돼요"",""해요""]",
1514,70,"fill_blank","음식물 쓰레기 ___?","어디에 버려","[""해요"",""어디에 버려"",""없어요"",""봐요""]",
1515,70,"word_order","""Where do I throw away this paper?""","지수야 이거 어디에 버려",,"[""없어요"",""버려"",""어디에"",""지수야"",""이거""]"
1516,70,"translation","""Do you do recycling thoroughly? I think it's important.""","한국은 분리수거 철저히 해?","[""한국은 분리수거 철저히 해?"",""나 텀블러 갖고 다녀."",""나도 환경 더 신경 써야겠어."",""같이 하자!""]",
1517,70,"translation","""Do you do thorough stretching after working out?""","운동 후에 스트레칭 철저히 해?","[""운동 후에 스트레칭 철저히 해?"",""플라스틱은 저기야!"",""응! 안 하면 안 돼."",""같이 하자!""]",
1518,70,"fill_blank","한국은 분리수거 ___?","철저히 해","[""봐요"",""없어요"",""철저히 해"",""해요""]",
1519,70,"fill_blank","운동 후에 스트레칭 ___?","철저히 해","[""해요"",""철저히 해"",""몰라요"",""안 돼요""]",
1520,70,"word_order","""Do you do recycling thoroughly? I think it's important.""","한국은 분리수거 철저히 해",,"[""한국은"",""해"",""분리수거"",""철저히"",""없어요""]"
1521,70,"translation","""I should pay more attention to my health.""","나도 환경 더 신경 써야겠어.","[""한국은 분리수거 철저히 해?"",""같이 하자!"",""나도 환경 더 신경 써야겠어."",""환경 생각하는 게 중요해.""]",
1522,70,"translation","""I need to be more careful about my pronunciation.""","발음 신경 써야겠어.","[""환경 생각하는 게 중요해."",""발음 신경 써야겠어."",""플라스틱은 저기야!"",""지수야, 이거 어디에 버려?""]",
1523,70,"fill_blank","나도 환경 더 ___.","신경 써야겠어","[""봐요"",""안 돼요"",""몰라요"",""신경 써야겠어""]",
1524,70,"fill_blank","발음 ___.","신경 써야겠어","[""없어요"",""안 돼요"",""몰라요"",""신경 써야겠어""]",
1525,70,"word_order","""I should pay more attention to my health.""","나도 환경 더 신경 써야겠어",,"[""써야겠어"",""없어요"",""신경"",""더"",""나도"",""환경""]"
1526,71,"translation","""This feeling is hard to put into words.""","진짜요. 말로 표현하기 어려워요.","[""저도!"",""진짜요. 말로 표현하기 어려워요."",""와, 야경이 너무 예뻐!"",""이런 순간이 소중해요.""]",
1527,71,"translation","""It's hard to explain — I just like it.""","말로 표현하기 어려워요, 그냥 좋아요.","[""맞아, 뭔가 설레요."",""말로 표현하기 어려워요, 그냥 좋아요."",""이런 순간이 소중해요."",""저도요. 이 느낌 알아?""]",
1528,71,"fill_blank","진짜요. ___.","말로 표현하기 어려워요","[""안 돼요"",""말로 표현하기 어려워요"",""없어요"",""봐요""]",
1529,71,"fill_blank","___, 그냥 좋아요.","말로 표현하기 어려워요","[""봐요"",""몰라요"",""안 돼요"",""말로 표현하기 어려워요""]",
1530,71,"word_order","""This feeling is hard to put into words.""","진짜요 말로 표현하기 어려워요",,"[""어려워요"",""말로"",""없어요"",""표현하기"",""진짜요""]"
1531,71,"translation","""The nervous feeling before a test — do you know it?""","저도요. 이 느낌 알아?","[""와, 야경이 너무 예뻐!"",""사진 찍어!"",""저도요. 이 느낌 알아?"",""왠지 모르게 좋아요.""]",
1532,71,"translation","""Eating hometown food after a long time — do you know that feeling?""","오랜만에 고향 음식 먹는 느낌, 이 느낌 알아요?","[""맞아, 뭔가 설레요."",""와, 야경이 너무 예뻐!"",""딱 이 느낌이야!"",""오랜만에 고향 음식 먹는 느낌, 이 느낌 알아요?""]",
1533,71,"fill_blank","오랜만에 고향 음식 먹는 느낌, ___?","이 느낌 알아요","[""없어요"",""이 느낌 알아요"",""봐요"",""안 돼요""]",
1534,71,"word_order","""The nervous feeling before a test — do you know it?""","저도요 이 느낌 알아",,"[""없어요"",""이"",""알아"",""느낌"",""저도요""]"
1535,71,"translation","""For some reason, I'm in a good mood today.""","이런 순간이 소중해요.","[""어딘가 모르게 한국이 좋아요."",""저도!"",""딱 이 느낌이야!"",""이런 순간이 소중해요.""]",
1536,71,"translation","""For no particular reason, I feel sad.""","왠지 모르게 슬퍼요.","[""저도!"",""딱 이 느낌이야!"",""왠지 모르게 슬퍼요."",""사진 찍어!""]",
1537,71,"word_order","""For some reason, I'm in a good mood today.""","이런 순간이 소중해요",,"[""순간이"",""없어요"",""소중해요"",""이런""]"
1538,72,"translation","""There was a misunderstanding between us.""","에마야, 오해가 있었던 것 같아.","[""내 말이 그런 뜻이 아니었어."",""에마야, 오해가 있었던 것 같아."",""아, 그랬구나."",""응!""]",
